"kingdom";"phylum";"class";"order";"family";"name";"genus";"species";"author";"taxonID";"FOSSIL";"uniqueness_family";"uniqueness_genus";"size_m";"size_f";"size_avg";"model_organism";"harmful_to_human";"human_use";"domain";"reproductive_habitat";"trophic_role";"common_name";"colorful";"color_blu";"color_red";"mimetism";"photo_google";"CITES";"IUCN";"Total_wos";"Agriculture";"Anatomy...Morphology";"Behavioral.Sciences";"Biochemistry...Molecular.Biology";"Biodiversity...Conservation";"Biotechnology...Applied.Microbiology";"Cell.Biology";"Entomology";"Environmental.Sciences...Ecology";"Evolutionary.Biology";"forestry";"Genetics...Heredity";"Life.Sciences.Biomedicine.Other.Topics";"Marine...Freshwater.Biology";"Microbiology";"Mycology";"Parasitology";"Pharmacology...Pharmacy";"Plant.Sciences";"Zoology";"Chemistry";"Geology";"Oceanography";"Physics";"Engineering";"Instruments...Instrumentation";"Microscopy";"total_wiki_pgviews";"wiki_langs";"wiki_mean_month_pgviews";"mean_divergence_time_Mya";"median_divergence_time_Mya";"n_occurrences";"n_geo_occurrences";"n_sample_occurrences";"centroid_lat";"centroid_long";"range_size";"range_size_MCP.y";"range_size_AOO.y";"higherGeography";"verbatimHabitat";"Notes";"Assignment";"common_name.1";"IUCN.1";"IUCN_habitat"
"Animalia";"Chordata";"Mammalia";"Monotremata";"Ornithorhynchidae";"Ornithorhynchus anatinus";"Ornithorhynchus";"anatinus";"(Shaw, 1799)";2433376;"Resampled";NA;NA;"515";"460";"487,5";0;0;1;"freshwater ; terrestrial";"other wetlands";"secondary consumer";NA;0;0;0;0;1;0;NA;407;2;27;15;71;18;9;14;1;34;18;0;44;32;7;14;2;6;11;0;106;6;0;2;0;1;0;0;18348531;98;"3120,5";"176,93";"180,07";17199;16057;16049;"-33,9255756729276";"148,487751452355";"548632,401645075";109825156;33672;"Australia | Victoria ; Australia, Australia, Australian Capital Territory ; Oceania: Australia: New South Wales ; Oceania, Australia, Tasmania, Australian: Hobart-Kingston Rd ; Oceania, Australia, Tasmania, Australian: Mt River, 30 km SW Hobart ; Oceania, Australia, Tasmania, Australian: Nichols Rivulet area ; |  | Australia | Queensland ; Australia, Australia, Victoria ; Oceania: Australia: Victoria ; |  | Australia | Tasmania ; Australia, Australia, Tasmania, Tasmania ; | Commonwealth of Australia |  |  |  |  |  | ; Australia | Tasmania ; Oceania, Australia, Queensland, Australian: Wongabel, 6 mi from Atherton ; Oceania, Australia, Queensland, Australian: Ravenshoe, Vine Creek Dist ; Oceania, Australia, Queensland, Australian: Wongabel ; Oceania: Australia: Queensland ; Australia, Australia ; Oceania, Australia, Tasmania, Australian ; Oceania: Australia ; Japan|Akita ; Oceania: Australia: Tasmania ; Oceania, Australia, Tasmania, Australian: Launceston ; Oceania, Australia, Tasmania, Australian: southern Tasmania ; Australia; Australia; Queensland ; Australia | Queensland ; Australia | New South Wales ; Australia | Australia |  |  |  |  |  | ; Australia | Australia | New South Wales |  |  |  |  | ; | AU | Queensland |  |  |  |  | ; | AU | Queensland | Darling Downs |  |  |  | ; | AU | New South Wales |  |  |  |  | ; AUSTRALIA";"Closed forest ; Stream or River ; Woodland ; Open forest ; Grazing Land ; Waterhole near triple waterfall. ; River bank ; Isolated trees ; Freshwater Lake ; Urban ; Open woodland ; Billabong or Swamp ; Open shrubland ; Tall blue gum forest along river valley ; Open mallee forest ; Open fernland ; URBAN ; Open tussock grassland ; Isolated tussock grasses ; Open sod grassland ; Rushland ; Shrubland ; Collection method changed from harp trap (NAW 11/98) ; in net 200, from shore in sea ; Open rushland ; pastoral ; beach ; RIVER/FISH HATCHERY ; FISH HATCHERY ; in farm dam ; small stream near house ; drain ; CREEK ; coastal ; pastoral in paddock ; canal ; river bank";"-";"Luca Santini";1;"NT";"Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)"
"Animalia";"Chordata";"Mammalia";"Monotremata";"Tachyglossidae";"Zaglossus attenboroughi";"Zaglossus";"attenboroughi";"Flannery & Groves, 1998";2433390;"Resampled";NA;NA;NA;NA;"300";0;0;1;"terrestrial";"forest";"secondary consumer";NA;0;0;0;0;1;1;NA;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;168161;29;"96,64";"176,93";"180,07";3;0;NA;NA;NA;NA;NA;NA;NA;NA;"-";"Luca Santini";1;"CR";"Forest - Subtropical/Tropical Moist Lowland ; Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Notoryctemorphia";"Notoryctidae";"Notoryctes typhlops";"Notoryctes";"typhlops";"(Stirling, 1889)";2440825;"0";3;2;NA;NA;"125";0;0;0;"terrestrial";"desert ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;8;0;0;0;1;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;93988;32;"48,95";"158,6";"160";778;547;547;"-26,351522606947";"132,168427890311";"345468,99298228";3309760;648;"Australia | Northern Territory ; Oceania: Australia: South Australia ; Oceania: Australia: Northern Territory ; Oceania, Australia, Tasmania, Australian ; Oceania; Australia; South Australia; Finke River";"mulga woodland ; dune ; Myall swamp ; SANDHILLS ; SANDHILL ; SOUTHERN DUNE SLOPE";"-";"Luca Santini";1;"LC";"Shrubland - Subtropical/Tropical Dry ; Grassland - Subtropical/Tropical Dry ; Desert - Hot"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Caenolestes caniventer";"Caenolestes";"caniventer";"Anthony, 1921";2433364;"0";29;4;NA;NA;"109,5";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;32080;19;"28,14";"158,6";"160";100;55;55;"-5,52158409454423";"-79,1309868014413";"73869,6290761696";19422;36;"PERU, Cajamarca, SAN IGNACIO ; PERU, Cajamarca, CUTERVO ; South America; Ecuador; Azuay; Cuenca ; South America | Peru | Piura Department |  |  |  |  | ; South America, Peru, Piura, Huancabamba, Neotropics: Huancabamba, km 30 on road to San Ignacio";NA;"-";"Luca Santini";1;"NT";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Caenolestes condorensis";"Caenolestes";"condorensis";"Albuja V. & Patterson, 1996";2433363;"0";29;4;NA;NA;"135";0;0;0;"terrestrial";"forest ; shrubland";"secondary consumer";1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14395;19;"12,63";"158,6";"160";3;3;3;"-3,45055533333333";"-78,3988873333333";"6440,82537784673";1;12;"South America, Ecuador, Morona-Santiago, Neotropics: Cordillera del Condor, Achupallas";NA;"-";"Luca Santini";1;"VU";"Forest - Subtropical/Tropical Moist Montane ; Shrubland - Subtropical/Tropical High Altitude"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Caenolestes convelatus";"Caenolestes";"convelatus";"Anthony, 1924";2433360;"0";29;4;NA;NA;"133,5";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17283;18;"16";"158,6";"160";63;46;46;"4,83651210869565";"-76,5165398913044";"212701,858795475";79204;76;"South America, Ecuador, Imbabura, Neotropics: Hacienda La Vega, 5 km ESE San Pedro del Lago ; ECUADOR, PICHINCHA ; South America, Ecuador, Pichincha, Neotropics: Gualea, Ilambo Valley ; South America, Ecuador, Pichincha, Neotropics: El Hato, Antisana ; South America, Colombia, Antioquia, Caicedo, Neotropics: Paramo Frontino ; South America, Colombia, Antioquia, Urrao, Neotropics: Santa Barbara ; South America, Ecuador, Pichincha, Neotropics: Saloya (""Galaya"") West ; South America, Ecuador, Esmeraldas, Neotropics: El Castillo";NA;"-";"Luca Santini";1;"VU";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Caenolestes fuliginosus";"Caenolestes";"fuliginosus";"(Tomes, 1863)";2433365;"0";29;4;NA;NA;"115";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;10;0;1;0;0;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;25244;22;"19,12";"158,6";"160";661;332;332;"2,9460975646706";"-76,1633542656826";"327607,094790623";329473;300;"South America, Ecuador, Bolivar ; SALENTO | QUINDÍO | COLOMBIA ; JUNÍN | CUNDINAMARCA | COLOMBIA ; South America, Ecuador, Pichincha ; ECUADOR, NAPO ; ECUADOR, PICHINCHA ; South America | Peru | Piura Department |  |  |  |  | ; South America, Ecuador, Napo ; South America, Colombia, Cauca ; South America | Colombia |  |  |  |  |  | ; South America, Venezuela, Tachira ; South America, Ecuador, Pichincha, Neotropics: Volcan Pichincha, oriente ; South America, Colombia, Cauca, Neotropics: Munchique ; South America, Colombia, Cauca, Neotropics: Lago San Rafael ; South America, Colombia, Cundinamarca, Guasca, Neotropics: Rio Balcones ; South America, Colombia, Cundinamarca, Bogota, Neotropics: San Cristobal ; South America, Colombia, Caldas, Manizales, Neotropics: Termales del Riuz ; South America, Colombia, Caldas, Manizales, Neotropics: Rio Termales ; South America, Colombia, Antioquia, Urrao, Neotropics: Paramo Frontino ; South America, Colombia, Huila, San Agustin, Neotropics: San Antonio ; South America, Colombia, Huila, San Agustin, Neotropics: Rio Ovejeras ; South America, Colombia, Huila, San Agustin, Neotropics: Rio Magdalena ; South America, Colombia, Huila, San Agustin, Neotropics: Santa Marta ; South America, Colombia, Antioquia, Sonson, Neotropics: Paramo, 7 km E ; South America, Colombia, Antioquia, Neotropics: Sonson, Paramo, 7 km E ; South America, Ecuador, Pichincha, Neotropics: Chinchin Cocha ; South America, Ecuador, Pichincha, Neotropics: Volcan Pichincha ; South America, Ecuador, Chimborazo, Neotropics: Chimborazo Mt ; South America: Ecuador ; South America, Ecuador, Napo, Neotropics: Cerro Antisana, oriente ; South America, Colombia, Norte de Santander, Neotropics: Paramo de Tama ; South America, Venezuela, Tachira, Neotropics: Paramo de Tama ; South America; Ecuador; Azuay; Cuenca";"Arbustal ; Bosque Altoandino ; Lower montane very humid forest";"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Lestoros inca";"Lestoros";"inca";"(Thomas, 1917)";2433374;"0";29;1;NA;NA;"105";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;5;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;17544;21;"13,92";"158,6";"160";284;201;201;"-13,233953812263";"-71,4762232543494";"53944,010572562";38639;96;"South America, Peru, Cuzco, Paucartambo, Neotropics: Pillahuata ; South America, Peru, Cusco, Paucartambo, Neotropics: La Esperanza ; South America, Peru, Cuzco, Paucartambo, Neotropics: Puesto de Vigilancia Acjanaco ; South America, Peru, Junin, Satipo ; South America, Peru, Cusco, Paucartambo, Neotropics: Pillahuata ; South America, Peru, Cusco ; South America, Peru, Puno ; PERU, CUZCO ; South America | Peru | Cuzco Department |  |  |  |  | ; South America, Peru, Cuzco, Quispicanchi, Neotropics: Limacpunco ; South America: Peru: Cusco ; South America: Peru ; South America, Peru, Cuzco, Urubamba, Neotropics: Machu Picchu";"Ecological remarks by collector(s): yes";"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Paucituberculata";"Caenolestidae";"Rhyncholestes raphanurus";"Rhyncholestes";"raphanurus";"Osgood, 1924";2433370;"0";29;1;NA;NA;"112,5";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;6;0;0;0;0;2;0;0;0;2;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;36441;23;"26,41";"158,6";"160";52;39;39;"-41,3090336666667";"-72,7105446153846";"64467,1982349156";29780;40;"SOUTH AMERICA ; South America, Chile, Los Lagos, Palena, Neotropics: Rio Negro, 11.1 km WNW Rio Negro ; South America, Chile, Los Lagos, Palena, Neotropics: Rio Negro, 12.4 km WNW ; South America, Chile, Los Lagos, Osorno, Neotropics: Valle de La Picada, La Picada Alto ; South America, Chile, Los Lagos, Osorno, Neotropics: Maicolpue, 2 km S Bahia Mansa ; South America, Chile, Los Lagos, Palena, Neotropics: Contao, 19.7 km N Rio Negro & 26.7 km S Contao ; South America, Chile, Los Lagos, Osorno, Neotropics: Osorno, 32 km SSE & Pto. Octay, 15 km NNW ; South America, Chile, Los Lagos, Osorno, Neotropics: Valle de La Picada, La Picada Bajo ; South America, Chile, Los Lagos, Osorno, Neotropics: Parque Nac Puyehue, Centro de Ski Antillanca, 9.4 km W, Los Mallines ; South America, Chile, Los Lagos, Osorno, Neotropics: Valle de La Picada ; South America, Chile, Los Lagos, Osorno, Neotropics: Valle de La Picada, 84 km SE Osorno & 32 km ESE Puerto Octay ; South America, Chile, Los Rios, Valdivia ; South America, Chile, Los Lagos, Osorno, Neotropics: Parque Nac Puyehue, 94 km NW Antillanca & 74 km SE Aguas Calientes ; South America, Chile, Los Lagos, Osorno, Neotropics: Valle de La Picada, Refugio ; South America, Chile, Los Lagos, Chiloe, Neotropics: Chiloe I, R Inio ; América del Sur, Argentina, Río Negro, Bariloche";NA;"-";"Luca Santini";1;"NT";"Forest - Subantarctic ; Forest - Temperate"
"Animalia";"Chordata";"Mammalia";"Peramelemorphia";"Peramelidae";"Echymipera kalubu";"Echymipera";"kalubu";"(Fischer, 1829)";2435317;"0";22;5;NA;NA;"302,5";0;0;1;"terrestrial";"artificial ; forest ; other wetlands";"secondary consumer";1;0;0;0;0;1;0;NA;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;9774;21;"7,76";"158,6";"160";1175;112;93;"-5,25733760575193";"143,263406938637";"297778,570800968";514196;136;"Australia, Papua New Guinea, Southern Highlands Province ; Pacific Ocean, Papua New Guinea, Morobe Province ; Pacific Ocean, Papua New Guinea, Madang Province ; Pacific Ocean, Papua New Guinea, Western Highlands Province, New Guinea ; New Guinea;Papua New Guinea;Gulf District;Gulf Dist.;;;; ; Asia, Indonesia, Irian Jaya, Oriental: Hollandia ; Asia: Indonesia: West Papua Province: New Guinea ; - ; Papua New Guinea, Morobe Prov., -- ; Papua New Guinea, West Sepik Prov.";NA;"-";"Luca Santini";1;"LC";"Artificial/Terrestrial - Plantations ; Artificial/Terrestrial - Rural Gardens ; Artificial/Terrestrial - Urban Areas ; Forest - Subtropical/Tropical Moist Lowland ; Forest - Subtropical/Tropical Moist Montane ; Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands"
"Animalia";"Chordata";"Mammalia";"Peramelemorphia";"Peramelidae";"Echymipera rufescens";"Echymipera";"rufescens";"(Peters & Doria, 1875)";2435324;"0";22;5;NA;NA;"380";0;0;1;"terrestrial";"forest ; grassland ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7158;19;"6,28";"158,6";"160";247;134;132;"-9,02483946159297";"143,638821226192";"504063,971921792";1284872;212;"Australia, Papua New Guinea, Southern Highlands Province ; Pacific Ocean, Papua New Guinea, Morobe Province, New Guinea ; - ; Oceania; New Guinea Island";"RIVERINE RAINFOREST ; KUNAI GRASS";"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Lowland ; Forest - Subtropical/Tropical Moist Montane ; Shrubland - Subtropical/Tropical Moist ; Grassland - Subtropical/Tropical Dry ; Grassland - Subtropical/Tropical Seasonally Wet/Flooded"
"Animalia";"Chordata";"Mammalia";"Peramelemorphia";"Peramelidae";"Isoodon auratus";"Isoodon";"auratus";"(Ramsay, 1887)";2435307;"0";22;4;NA;NA;"242,5";0;0;0;"terrestrial";"savanna ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;16;0;0;0;0;2;0;0;0;9;1;0;0;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;35181;23;"25,49";"158,6";"160";1194;1107;1107;"-14,525314962963";"132,843008160795";"786637,178424754";4954893;696;"Australia;Australia;Western Australia;;;;; ; Australia;Australia;Western Australia;Barrow Island;;;; ; Oceania: Australia: Northern Territory ; Australia | Northern Territory ; Australia | Victoria ; Australia, Australia, Western Australia";"Sparse shrubland ; SANDSTONE<SPINIFEX ; LIANE FOREST<SAND WITH SANDSTONE ; SAND WITH SANDSTONE BOULDERS AND DEEP LEAF LITTER ; DENSE LIANE FOREST<BOMBAX<ALBIZIA<FIGS<CREEPERS<-BLACK SOIL ; FLAT GRASSY SLOPE<NO TREES<STONY SOIL. ; SPINIFEX-SANDSTONE. ; SANDSTONE<SPINIFEX. ; SANDHILL ; SALT LAKE ; LIMESTONE. BEGGADA CREEK. ; EUCALYPT/SAND. ; LIMESTONE ; NEAR FORESHORE ; MID-HIGH WOODLAND ; LIMESTONE TRIODIA ; SANDSTONE ; CAMP ; TRIODIA. ; LIMESTONE. ; SPINIFEX ON SAND. ; SANDSTONE/PLECTRACHNE FORMATION.";"-";"Luca Santini";1;"VU";"Savanna - Dry ; Savanna - Moist ; Shrubland - Subtropical/Tropical Dry ; Shrubland - Subtropical/Tropical Moist ; Grassland - Subtropical/Tropical Dry"
"Animalia";"Chordata";"Mammalia";"Peramelemorphia";"Peramelidae";"Isoodon fusciventer";"Isoodon";"fusciventer";"Gray, 1841";9815637;"0";22;4;NA;NA;"320";0;0;1;"terrestrial";NA;"secondary consumer";NA;0;0;0;0;1;0;NA;8;0;2;0;0;2;0;0;0;4;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;579;2;"4,83";"158,6";"160";855;766;766;"-33,161446232376";"116,629732737598";"171547,431288599";499809;1228;NA;"TENNIS COURT/GARDEN ; 25:PAPERBARK,DENSE SHRUBLAND. ; SWAMP ; 25-BLACKBUTT ON YELLOW CLAY LOAM. ; CREEK EDGE. -JARRAH ON GREY SAND. ; FARM (ANCHOR) ; FLOODED SAND PLAIN ; GULLY ; 25:MALLEE FORM BLACKBUTT< AGONIS PARVICEPS< BEAUFORTIA WITH THICK ; DRY SWAMP, EUCALYPTUS MARGINATA TREES TO 15 METRES (< 10P/C) OVER MELALEUCA TREES TO 10 METRES (10 TO 30P/C) OVER BANKSIA TREES TO 5 METRES(10TO30P/C) OVER XANTHORRHOEA TO 2 METRES (10TO30P/C) OVER SED ; 25:TALL WOODLAND EG.EUCALYPTUS DIVERSICOLOR AND CASURINA DECUSSATOR,LOW CLOSED FOREST EG.OXYLABIUM LANCEOLATUM,CLOSED HEATH EG.LEPIDOSPERMA EFFUSUM AND DAMPIERA HEDERACEA. ; 25: TALL WOODLAND EG. EUCALYPTUS DIVERSICOLOR AND CASUARINA DECUSSATOR, LOW CLOSED FOREST EG. OXYLOBIUM LANCEOLATUM, CLOSED HEATH EG LEPIDOSPERMA EFFUSUM AND DAMPIERA HEDERACEA. ; SIDE OF HILL. TALL WOODLAND EUCALYPTUS DIVERSICOLOR< LOW CLOSED FOREST ACACIA PENTADENIA<CHORILAENA QUERCIFOLIA< LOW OPEN SCRUB LEPIDOSPERMA SPP. ; 25: TALL WOODLAND EG. EUCALYPTUS DIVERSICOLOR AND CASUARINA DECUSSATOR, LOW CLOSED FOREST EG. OXYLOBIUM LANCEOLATUM, CLOSED HEATH EG. LEPIDOSPERMA EFFUSUM AND DAMPIERA HEDERACEA. ; SIDE OF GRANITE HILL ; OPEN WOODLAND ; THICKET 1.5 METRES ; THICKET 2-3 METRES ; CREEK BANK ; LOW DENSE COASTAL SCRUB ON CONSOLIDATED SAND DUNES. ; CASUARINA WOODLAND ; 25: EUCALYPTUS MARGINATA; BOSSIAEA LINOPHYLLA; ACACIA MYRTIFOLIA; CROWEA DENTATA; PODOCARPUS DROVYNIANA ON LATERITE AND GRAVELLY PODSOLS. ; 25: SCATTERED SMALL EUCALYPTUS MARGINATA; BANKSIA QUERCIFOLIA; NUYTSIA FLORIBUNDA; MELALEUCA SP.; ANARTHRIA SCABRA; HIBBERTIA STELLARIS ON WHITE SAND. ; EUCALYPTUS DIVERSICOLOR; ACACIA PENTADENIA; CASUARINA SP.; HERBS; GRASSES ON LOAM. ; STEEP GULLY, EUCALYPTUS MARGINATA; E.MARGINATA + E.CALOPHYLLA SAPLINGS; PTERIDIUM ESCULENTUM; LOAM IN GULLY WITH LATERITE SURROUNDS. ; EUCALYPTUS DIVERSICOLOR; CASUARINA SP.; ACACIA PENTADENIA; HERBS; REEDS(LEPIDOSPERMA); GRASSES ON LOAM. ; EUCALYPTUS MARGINATA; HIBBERTIA SPP.; BOSSIAEA LINOPHYLLA; HAKEA SPP.; REEDS; GRASSES; HERBS ON LATERITE WITH LOAMY GULLIES. ; JARRAH/MELALEUCA/HAKEAS/AGONIS PARVICEPS/EUANORA ARISTATA ON FLAT GREY SAND,LIGHT LITTER.COOL AND FINE WITH OCCASIONAL SHOWERS. ; SHRUB MALLEE OVER MID-DENSE LOW HEATH,ON ROCKY LOAM. ; SLIGHTLY SWAMPY FLAT PLAIN,LIGHT SCRUB,BANKSIA & PAPERBARK. ; MT. MELVILLE GRANITE. ; BANKSIA SPECIOSA,NUYTSIA,ON SAND. ; EDGE OF KARRI FOREST. ; 25:EUCALYPTUS CALOPHYLLA + SOME E.MARGINATA + E.MEGACARPA WOODLAND. ; DELTA ISLAND ; LEPTOSPERMUM CREEK IN JARRAH FOREST WITH MID-DENSE UNDERSTOREY. ; CLOSED FOREST OF JARRAH/ALLOCASUARINA; OCCASIONAL SWAMPY GROUND WITH MELALEUCA,AGONIS + SEDGES. ; TEA TREE SCRUB/BULLRUSH AND BULLICH-ABUNDANT WATER MOST OF YEAR ; BANKSIA/AGONIS HEATH ; JARRAH/MARRI FOREST WEST SIDE OF ROAD; WANDOO GULLY WITH MELALEUCA THICKETS ON EAST SIDE. ; PATCHES OF NATIVE... ; CAVE ; NEAR WATER DITCH ; JARRAH/MARRI ; BANKSIA WOODLAND ; E.DECIPIENS OVER BEAUFORTIA INTERSTANS.WHITE SANDPLAIN ; JARRAH, MARRI, KARRI, ACACIA SPP. ; KARRI FOREST. ; KARRI/TINGLE ; BANKSIA WOODLAND AND HEATH ; BANKSIA DRYANDA SCRUBLAND ; PEPPERMINT THICKET. ; EUCALYPTUS THICKET. ; WANDOO. ; DUNES ; 25:IN BANKSIA OCCIDENTALIS ASSOCIATION WITH SUB DOMIT MELALEUCA CUTICULARIS. ; 25-BANKSIA SPECIOSA ASSOCIATION. ; 25-ANARTHRIA SCABRA ASSOCIATION. ; DUNE SWAMP ; CALLITRIS PREISSII ASSOCIATION.";"-";"Luca Santini";NA;"Not Evaluated";NA
