res;kingdom;phylum
3,83474202674215;Animalia;Chordata
3,42470788652953;Animalia;Chordata
4,1393862978159;Animalia;Chordata
2,01732914147196;Animalia;Chordata
2,0217472183297;Animalia;Chordata
3,14531989455436;Animalia;Chordata
2,81854986443086;Animalia;Chordata
3,49711597456723;Animalia;Chordata
4,01059301213202;Animalia;Chordata
2,93779527666373;Animalia;Chordata
1,1784891618582;Animalia;Chordata
4,46547602549552;Animalia;Chordata
4,14799815562506;Animalia;Chordata
1,20863415881007;Animalia;Chordata
2,86853894205064;Animalia;Chordata
2,64201246166979;Animalia;Chordata
5,02967796358436;Animalia;Chordata
3,63063139407452;Animalia;Chordata
3,92517720673009;Animalia;Chordata
2,24273392684277;Animalia;Chordata
3,18711688163872;Animalia;Chordata
2,54222521047291;Animalia;Chordata
5,78404417873248;Animalia;Chordata
3,72184117569039;Animalia;Chordata
2,09677563477593;Animalia;Chordata
0,30021700788131;Animalia;Chordata
1,00361869822747;Animalia;Chordata
2,24264826260689;Animalia;Chordata
2,30641946320089;Animalia;Chordata
4,10996342186588;Animalia;Chordata
2,45248170426014;Animalia;Chordata
2,22837628923673;Animalia;Chordata
2,52428227812469;Animalia;Chordata
3,42665729230118;Animalia;Chordata
1,43643350072577;Animalia;Chordata
3,30152630729439;Animalia;Chordata
2,74003487759241;Animalia;Chordata
4,44388578294207;Animalia;Chordata
0,842706959550197;Animalia;Chordata
3,20643762741485;Animalia;Chordata
-0,199687268034674;Animalia;Chordata
-0,654845636119719;Animalia;Chordata
0,66970335761034;Animalia;Chordata
2,83559138642886;Animalia;Chordata
0,270090895528186;Animalia;Chordata
4,43542039506754;Animalia;Chordata
2,11433442537123;Animalia;Chordata
1,67595680186375;Animalia;Chordata
2,64539689618691;Animalia;Chordata
3,60827487159334;Animalia;Chordata
1,54845691263226;Animalia;Chordata
3,78666635298586;Animalia;Chordata
3,27405575440495;Animalia;Chordata
3,53190661552604;Animalia;Chordata
3,64473333478888;Animalia;Chordata
2,86532990817726;Animalia;Chordata
2,10026553828047;Animalia;Chordata
4,00438775990774;Animalia;Chordata
2,0055902988595;Animalia;Chordata
0,730373530263524;Animalia;Chordata
5,28931393127128;Animalia;Chordata
4,32836611677013;Animalia;Chordata
5,82459450087068;Animalia;Chordata
7,45092592044036;Animalia;Chordata
3,16678113330839;Animalia;Chordata
7,33063268665304;Animalia;Chordata
3,40331098904982;Animalia;Chordata
1,99056114532997;Animalia;Chordata
2,47847844367148;Animalia;Chordata
3,88866783701973;Animalia;Chordata
2,69576288193605;Animalia;Chordata
3,2103043760548;Animalia;Chordata
1,34869464383773;Animalia;Chordata
4,67570459209291;Animalia;Chordata
2,97790439489902;Animalia;Chordata
2,53972264973103;Animalia;Chordata
1,60123530089621;Animalia;Chordata
6,86994010089356;Animalia;Chordata
5,80592280197067;Animalia;Chordata
5,08634009949849;Animalia;Chordata
0,0561867149296162;Animalia;Chordata
4,00822270861754;Animalia;Chordata
-1,84514516891145;Animalia;Chordata
1,39624563054338;Animalia;Chordata
3,47497294278168;Animalia;Chordata
0,374699539372312;Animalia;Chordata
3,70332212792315;Animalia;Chordata
-1,18824933634064;Animalia;Chordata
-0,0562929055630175;Animalia;Chordata
4,55855460295714;Animalia;Chordata
6,3343963345064;Animalia;Chordata
4,23950453667053;Animalia;Chordata
4,23912905446377;Animalia;Chordata
3,58273141611257;Animalia;Chordata
2,53573423334218;Animalia;Chordata
1,0970608351279;Animalia;Chordata
2,48733027208993;Animalia;Chordata
1,88323946593744;Animalia;Chordata
1,73687871232083;Animalia;Chordata
0,652336278595165;Animalia;Chordata
2,28576611105581;Animalia;Chordata
1,87604387153877;Animalia;Chordata
1,94052831148912;Animalia;Chordata
3,16144541499939;Animalia;Chordata
2,74849562003136;Animalia;Chordata
1,24338632995911;Animalia;Chordata
2,61158413695996;Animalia;Chordata
1,35033057791956;Animalia;Chordata
0,416446133152;Animalia;Chordata
4,17996679875714;Animalia;Chordata
4,84469015807795;Animalia;Chordata
3,30582598413369;Animalia;Chordata
1,49396940148213;Animalia;Chordata
5,33774134313188;Animalia;Chordata
2,82238073353834;Animalia;Chordata
0,467021572466876;Animalia;Chordata
0,94845540135546;Animalia;Chordata
4,16259493604463;Animalia;Chordata
1,46174266632758;Animalia;Chordata
7,71172714484481;Animalia;Chordata
5,24579004359729;Animalia;Chordata
5,54703904811404;Animalia;Chordata
6,10737230877103;Animalia;Chordata
3,34210267110883;Animalia;Chordata
3,89821496196276;Animalia;Chordata
1,07466499685101;Animalia;Chordata
-1,18057066159835;Animalia;Chordata
5,61796678255423;Animalia;Chordata
4,03361897941959;Animalia;Chordata
6,25279974899718;Animalia;Chordata
0,824454968665075;Animalia;Chordata
-2,43856287930045;Animalia;Chordata
-1,48561683960828;Animalia;Chordata
1,59131574810906;Animalia;Chordata
0,623930845349255;Animalia;Chordata
2,99109480044823;Animalia;Chordata
3,40012978126879;Animalia;Chordata
2,86050081964815;Animalia;Chordata
6,2403265251789;Animalia;Chordata
2,90687295846183;Animalia;Chordata
4,1427487835996;Animalia;Chordata
4,27972914174459;Animalia;Chordata
1,96059516975587;Animalia;Chordata
1,6472331549795;Animalia;Chordata
4,71103335659061;Animalia;Chordata
2,10938325486821;Animalia;Chordata
3,17320554632744;Animalia;Chordata
3,60999483136376;Animalia;Chordata
4,42525525838551;Animalia;Chordata
3,47171520773295;Animalia;Chordata
3,6431911086142;Animalia;Chordata
3,28317744543444;Animalia;Chordata
4,92443688546774;Animalia;Chordata
2,50764939884495;Animalia;Chordata
3,33286958397736;Animalia;Chordata
3,21765449985822;Animalia;Chordata
3,66199799132436;Animalia;Chordata
4,46325409172616;Animalia;Chordata
1,88310123716532;Animalia;Chordata
0,260480890741782;Animalia;Chordata
2,41174825820916;Animalia;Chordata
4,11678562384188;Animalia;Chordata
2,25668131225047;Animalia;Chordata
4,26403507373695;Animalia;Chordata
4,06267261712222;Animalia;Chordata
2,4782654225515;Animalia;Chordata
3,77165018864892;Animalia;Chordata
2,7422450155871;Animalia;Chordata
0,789915926674084;Animalia;Chordata
2,95523581578577;Animalia;Chordata
0,748242775626071;Animalia;Chordata
4,98928337793187;Animalia;Chordata
-0,822004830786694;Animalia;Chordata
3,29266334172297;Animalia;Chordata
1,88649857949697;Animalia;Chordata
3,65241133675056;Animalia;Chordata
2,54733150018878;Animalia;Chordata
2,9199833684501;Animalia;Chordata
2,53538313368053;Animalia;Chordata
6,69324837868422;Animalia;Chordata
1,82236679413375;Animalia;Chordata
3,9267563950232;Animalia;Chordata
2,30259387956674;Animalia;Chordata
4,20507242731422;Animalia;Chordata
2,45886335969398;Animalia;Chordata
1,65813041839924;Animalia;Chordata
3,53153677024044;Animalia;Chordata
2,13771546100599;Animalia;Chordata
3,44302219024853;Animalia;Chordata
3,21829446683835;Animalia;Chordata
3,22422548922241;Animalia;Chordata
2,84420437667321;Animalia;Chordata
-2,09818657668036;Animalia;Chordata
2,14907545048866;Animalia;Chordata
3,39363232878138;Animalia;Chordata
1,93754791451038;Animalia;Chordata
-0,240540039097304;Animalia;Chordata
0,955532384549453;Animalia;Chordata
2,30397148156225;Animalia;Chordata
3,82241963331116;Animalia;Chordata
1,23239339968098;Animalia;Chordata
2,39620191700772;Animalia;Chordata
3,55565780812698;Animalia;Chordata
0,469008326181195;Animalia;Chordata
4,02860606255861;Animalia;Chordata
-3,91209457081304;Animalia;Chordata
3,49422791512772;Animalia;Chordata
8,72081787810402;Animalia;Chordata
0,914956636938041;Animalia;Chordata
3,14772214951693;Animalia;Chordata
3,85987312894554;Animalia;Chordata
8,60699306372047;Animalia;Chordata
2,58053554691509;Animalia;Chordata
3,14373230019074;Animalia;Chordata
3,71611635940098;Animalia;Chordata
1,30469992745635;Animalia;Chordata
1,47698196056226;Animalia;Chordata
0,260208241679335;Animalia;Chordata
4,04672820677613;Animalia;Chordata
3,85645450106887;Animalia;Chordata
6,10297624945258;Animalia;Chordata
3,15576982733609;Animalia;Chordata
2,97888569146669;Animalia;Chordata
6,1452175736893;Animalia;Chordata
1,48216626474876;Animalia;Chordata
0,213548355374414;Animalia;Chordata
10,0863413576928;Animalia;Chordata
3,99066135132101;Animalia;Chordata
2,65037726530625;Animalia;Chordata
-0,897434983732252;Animalia;Chordata
4,02507723020998;Animalia;Chordata
6,54687218793267;Animalia;Chordata
5,63187436697945;Animalia;Chordata
6,94907342549049;Animalia;Chordata
1,28544326009173;Animalia;Chordata
2,43185209950573;Animalia;Chordata
1,61453830605723;Animalia;Chordata
5,38918249565286;Animalia;Chordata
2,81219857636497;Animalia;Chordata
3,44716159420576;Animalia;Chordata
3,13607791544607;Animalia;Chordata
4,25904367945339;Animalia;Chordata
4,54257704951089;Animalia;Chordata
0,383803857129999;Animalia;Chordata
1,01558472870067;Animalia;Chordata
1,9678452058509;Animalia;Chordata
3,74272255174275;Animalia;Chordata
2,6788493545365;Animalia;Chordata
4,30696410708375;Animalia;Chordata
2,96085780878022;Animalia;Chordata
-0,0531986476732644;Animalia;Chordata
2,10004612183893;Animalia;Chordata
3,86365170548902;Animalia;Chordata
1,22261728434992;Animalia;Chordata
2,19993058491204;Animalia;Chordata
4,29565342114465;Animalia;Chordata
2,95516064194624;Animalia;Chordata
3,13121714118598;Animalia;Chordata
3,59986716874388;Animalia;Chordata
1,68252015902964;Animalia;Chordata
3,64934720653526;Animalia;Chordata
1,8670831001944;Animalia;Chordata
2,16233350140474;Animalia;Chordata
1,70029232877544;Animalia;Chordata
3,31520533416631;Animalia;Chordata
2,29149489435814;Animalia;Chordata
3,49907981432924;Animalia;Chordata
2,56978496606532;Animalia;Chordata
2,78515991976062;Animalia;Chordata
1,7412614240691;Animalia;Chordata
3,79276219051158;Animalia;Chordata
4,06960805887937;Animalia;Chordata
3,0485417058774;Animalia;Chordata
3,75216173951762;Animalia;Chordata
2,56362344411354;Animalia;Chordata
0,947058380773226;Animalia;Chordata
4,03182619489519;Animalia;Chordata
4,29427672451305;Animalia;Chordata
1,44405609696207;Animalia;Chordata
3,14164582372775;Animalia;Chordata
3,00516006099719;Animalia;Chordata
1,5717026729486;Animalia;Chordata
3,87651596454432;Animalia;Chordata
0,735291550815981;Animalia;Chordata
3,83040755624185;Animalia;Chordata
2,64900565108906;Animalia;Chordata
2,68355020228964;Animalia;Chordata
1,83628085472736;Animalia;Chordata
3,04183308330164;Animalia;Chordata
2,98663234606102;Animalia;Chordata
2,21077006912508;Animalia;Chordata
4,03778350195008;Animalia;Chordata
4,04828808228667;Animalia;Chordata
2,79076446230355;Animalia;Chordata
2,86218572757238;Animalia;Chordata
5,55116351161665;Animalia;Chordata
4,29250131628087;Animalia;Chordata
4,10661304166542;Animalia;Chordata
6,51048909391084;Animalia;Chordata
1,66881750967019;Animalia;Chordata
3,33157451470304;Animalia;Chordata
3,7464094673835;Animalia;Chordata
2,24500432113986;Animalia;Chordata
2,29453675332282;Animalia;Chordata
2,66062320103495;Animalia;Chordata
2,1710860703711;Animalia;Chordata
3,34974128885598;Animalia;Chordata
3,55191948601638;Animalia;Chordata
-0,0444834697351215;Animalia;Chordata
2,50073292810712;Animalia;Chordata
0,21745756045533;Animalia;Chordata
1,48759537625562;Animalia;Chordata
0,838249912983327;Animalia;Chordata
1,9496427197399;Animalia;Chordata
2,84648020115325;Animalia;Chordata
2,61927520659697;Animalia;Chordata
1,38499534836379;Animalia;Chordata
3,98098533134753;Animalia;Chordata
3,58366818433096;Animalia;Chordata
3,62122643165157;Animalia;Chordata
2,46563219976478;Animalia;Chordata
2,61969526558426;Animalia;Chordata
0,984302674913285;Animalia;Chordata
0,768539141449493;Animalia;Chordata
3,78427503710148;Animalia;Chordata
0,755696253960926;Animalia;Chordata
-1,349260353498;Animalia;Chordata
0,140122560359128;Animalia;Chordata
0,376684662250385;Animalia;Chordata
1,10389024739998;Animalia;Chordata
2,05104169671834;Animalia;Chordata
-0,224851495551979;Animalia;Chordata
-0,42038623393517;Animalia;Chordata
3,45727767311654;Animalia;Chordata
4,76250403874466;Animalia;Chordata
-0,125064283231993;Animalia;Chordata
-0,359257900660582;Animalia;Chordata
1,8632661862225;Animalia;Chordata
1,59696431817011;Animalia;Chordata
-0,820225152719871;Animalia;Chordata
0,897288825820294;Animalia;Chordata
-0,558427093072515;Animalia;Chordata
4,72347692923499;Animalia;Chordata
0,669223309280827;Animalia;Chordata
3,48516884801299;Animalia;Chordata
0,493462701226969;Animalia;Chordata
2,68088680790868;Animalia;Chordata
-1,10611744297718;Animalia;Chordata
1,05471190436802;Animalia;Chordata
0,426132063619264;Animalia;Chordata
2,69728911812272;Animalia;Chordata
-2,05589455393677;Animalia;Chordata
1,88034717700261;Animalia;Chordata
1,73439225386826;Animalia;Chordata
0,835211635325344;Animalia;Chordata
3,39189417043648;Animalia;Chordata
5,16311976869044;Animalia;Chordata
2,68992875851376;Animalia;Chordata
0,434875947938048;Animalia;Chordata
2,01161052469644;Animalia;Chordata
4,74274939031543;Animalia;Chordata
0,536376579835407;Animalia;Chordata
-0,254539861537548;Animalia;Chordata
2,8986353283131;Animalia;Chordata
1,11767277177677;Animalia;Chordata
0,0656922075787962;Animalia;Chordata
2,40618291557619;Animalia;Chordata
1,12414498053034;Animalia;Chordata
2,55620000961999;Animalia;Chordata
-0,00400959839576487;Animalia;Chordata
1,78165137907021;Animalia;Chordata
0,731138107344218;Animalia;Chordata
2,47928277110607;Animalia;Chordata
3,39203373392698;Animalia;Chordata
0,250380230167584;Animalia;Chordata
0,0879655533047465;Animalia;Chordata
0,820804686321801;Animalia;Chordata
-0,483575494067734;Animalia;Chordata
-0,157534602873723;Animalia;Chordata
0,956144745058838;Animalia;Chordata
-1,24098762890473;Animalia;Chordata
-3,7561773916304;Animalia;Chordata
0,570657647679255;Animalia;Chordata
1,09286061278145;Animalia;Chordata
2,63840368504151;Animalia;Chordata
2,39493414590199;Animalia;Chordata
1,80863776850517;Animalia;Chordata
0,371400247693936;Animalia;Chordata
2,75854353192523;Animalia;Chordata
3,7549290374751;Animalia;Chordata
4,19935577804202;Animalia;Chordata
0,158748157075594;Animalia;Chordata
1,86725569869911;Animalia;Chordata
2,36612025093753;Animalia;Chordata
1,22662053572729;Animalia;Chordata
0,907608285077615;Animalia;Chordata
1,72990615968692;Animalia;Chordata
4,47833159145276;Animalia;Chordata
-1,7449617388507;Animalia;Chordata
0,297195566932489;Animalia;Chordata
0,942363701488251;Animalia;Chordata
-3,12869619860067;Animalia;Chordata
1,36022160636429;Animalia;Chordata
-0,625805546153444;Animalia;Chordata
-0,356810413664499;Animalia;Chordata
3,30406821990763;Animalia;Chordata
1,70812068566594;Animalia;Chordata
3,78226190312341;Animalia;Chordata
3,12681304597192;Animalia;Chordata
0,706670517158569;Animalia;Chordata
3,26524371308397;Animalia;Chordata
-0,298450289053941;Animalia;Chordata
2,2402784314408;Animalia;Chordata
-0,0237036321936834;Animalia;Chordata
3,92932762357866;Animalia;Chordata
1,49583045506726;Animalia;Chordata
1,61903448080683;Animalia;Chordata
0,696519423716444;Animalia;Chordata
0,586349539034584;Animalia;Chordata
0,521069242003216;Animalia;Chordata
-0,62077267108473;Animalia;Chordata
3,93365641140172;Animalia;Chordata
2,56660566046864;Animalia;Chordata
1,46546111468682;Animalia;Chordata
1,87511112475149;Animalia;Chordata
2,10190611927149;Animalia;Chordata
-1,2394788070489;Animalia;Chordata
3,61998566673011;Animalia;Chordata
-1,68950298814063;Animalia;Chordata
0,120531959842873;Animalia;Chordata
3,7085008034016;Animalia;Chordata
2,14884427977696;Animalia;Chordata
4,07047161679141;Animalia;Chordata
-2,43143628938876;Animalia;Chordata
-0,470925826885832;Animalia;Chordata
1,83570750248476;Animalia;Chordata
2,22977478220027;Animalia;Chordata
1,74221940352647;Animalia;Chordata
-1,30725289450526;Animalia;Chordata
2,72166448371807;Animalia;Chordata
1,7886640297366;Animalia;Chordata
3,555884333768;Animalia;Chordata
2,38322491592567;Animalia;Chordata
0,626908903246337;Animalia;Chordata
4,6275150957428;Animalia;Chordata
3,03790492093494;Animalia;Chordata
2,40443247086673;Animalia;Chordata
-0,255016557803774;Animalia;Chordata
-0,440137434385298;Animalia;Chordata
2,9671914240811;Animalia;Chordata
1,78111980962339;Animalia;Chordata
-0,895487334260109;Animalia;Chordata
2,32455027848931;Animalia;Chordata
-1,60940954763345;Animalia;Chordata
-0,237776707983668;Animalia;Chordata
-0,991090980003895;Animalia;Chordata
0,27743045200484;Animalia;Chordata
3,65948850712465;Animalia;Chordata
3,57437891769822;Animalia;Chordata
3,68307703515231;Animalia;Chordata
-0,196420662060126;Animalia;Chordata
0,491118607442351;Animalia;Chordata
-0,310561994089186;Animalia;Chordata
2,70286077956784;Animalia;Chordata
5,64731678092538;Animalia;Chordata
3,95956594257218;Animalia;Chordata
2,40250421445969;Animalia;Chordata
-0,161153566502319;Animalia;Chordata
1,90458713787577;Animalia;Chordata
1,27909552731871;Animalia;Chordata
4,61895061507431;Animalia;Chordata
1,65416798484142;Animalia;Chordata
3,3089500224581;Animalia;Chordata
2,38609553507963;Animalia;Chordata
1,85575513788577;Animalia;Chordata
1,60432270152879;Animalia;Chordata
2,77184626048478;Animalia;Chordata
1,60582395373027;Animalia;Chordata
2,46897748940229;Animalia;Chordata
1,28936877188315;Animalia;Chordata
0,257220574342794;Animalia;Chordata
0,472546849862518;Animalia;Chordata
1,39676596897582;Animalia;Chordata
1,45439063193882;Animalia;Chordata
3,56651996681773;Animalia;Chordata
1,32253005185097;Animalia;Chordata
-0,123832739512048;Animalia;Chordata
1,92902614160545;Animalia;Chordata
1,05937133868;Animalia;Chordata
2,78828328897389;Animalia;Chordata
4,52425256543082;Animalia;Chordata
4,8764181278678;Animalia;Chordata
2,47080901579517;Animalia;Chordata
-0,590780267464474;Animalia;Chordata
0,827383154683343;Animalia;Chordata
1,46735963833582;Animalia;Chordata
0,125473713160707;Animalia;Chordata
3,08311174142838;Animalia;Chordata
2,29786732592475;Animalia;Chordata
4,10267653025867;Animalia;Chordata
2,03860221234081;Animalia;Chordata
1,44262966844741;Animalia;Chordata
-0,00627210342699414;Animalia;Chordata
3,95871269573841;Animalia;Chordata
4,06238259391833;Animalia;Chordata
1,66106989039957;Animalia;Chordata
-1,7909685758117;Animalia;Chordata
4,93881774835638;Animalia;Chordata
1,0847614749212;Animalia;Chordata
0,909735078319807;Animalia;Chordata
1,03049737511183;Animalia;Chordata
0,575506794684355;Animalia;Chordata
0,336445681127858;Animalia;Chordata
1,47983780114859;Animalia;Chordata
2,44480732669129;Animalia;Chordata
3,36405945454759;Animalia;Chordata
4,86556650541197;Animalia;Chordata
2,58601626187123;Animalia;Chordata
3,83551019666631;Animalia;Chordata
4,1053892923299;Animalia;Chordata
3,21702746015369;Animalia;Chordata
0,961349260667095;Animalia;Chordata
1,5342150539253;Animalia;Chordata
2,0269428711361;Animalia;Chordata
0,711049021379843;Animalia;Chordata
1,26442388846894;Animalia;Chordata
0,532180435872943;Animalia;Chordata
-2,94647379058067;Animalia;Chordata
-2,97646067223263;Animalia;Chordata
-1,17876518946361;Animalia;Chordata
3,28437085022956;Animalia;Chordata
2,25885104628178;Animalia;Chordata
5,99266310181627;Animalia;Chordata
0,392149483782269;Animalia;Chordata
-1,0305426447276;Animalia;Chordata
2,66963131507539;Animalia;Chordata
2,39289135915817;Animalia;Chordata
-0,117422046719636;Animalia;Chordata
-6,13311559597022;Animalia;Chordata
1,19841338419855;Animalia;Chordata
1,42233388421388;Animalia;Chordata
0,93636753707036;Animalia;Chordata
1,82902723803519;Animalia;Chordata
-0,388150618132252;Animalia;Chordata
0,915922693562434;Animalia;Chordata
2,00055843434396;Animalia;Chordata
2,68368756511374;Animalia;Chordata
0,0307185475431808;Animalia;Chordata
1,90729436233708;Animalia;Chordata
4,50907185267571;Animalia;Chordata
0,682976641683503;Animalia;Chordata
1,34104731996519;Animalia;Chordata
-0,0581708041196709;Animalia;Chordata
2,57800806956175;Animalia;Chordata
0,210642855061643;Animalia;Chordata
0,993569693254225;Animalia;Chordata
1,78691352760389;Animalia;Chordata
0,0439679754656765;Animalia;Chordata
-3,67358906293199;Animalia;Chordata
-2,97551742499395;Animalia;Chordata
-1,11920842047497;Animalia;Chordata
3,36382815459258;Animalia;Chordata
-1,74194270350077;Animalia;Chordata
2,43627573409383;Animalia;Chordata
3,21152510607555;Animalia;Chordata
2,56919564410779;Animalia;Chordata
-1,24034470358728;Animalia;Chordata
1,2767036434844;Animalia;Chordata
1,30801091238137;Animalia;Chordata
3,9746437550948;Animalia;Chordata
0,982751308137095;Animalia;Chordata
0,236371002383677;Animalia;Chordata
2,0145974917822;Animalia;Chordata
2,75066828317405;Animalia;Chordata
-2,76271143003364;Animalia;Chordata
-1,30528810484868;Animalia;Chordata
-0,337743077842582;Animalia;Chordata
3,95484421896049;Animalia;Chordata
2,19577319637356;Animalia;Chordata
2,75463193677052;Animalia;Chordata
0,879745205534061;Animalia;Chordata
-1,15384888501553;Animalia;Chordata
-1,62964630518069;Animalia;Chordata
3,45746673723233;Animalia;Chordata
3,44490644383428;Animalia;Chordata
-3,67318617071666;Animalia;Chordata
0,919206154906012;Animalia;Chordata
2,14745943182935;Animalia;Chordata
-1,92238377368257;Animalia;Chordata
1,81275246283574;Animalia;Chordata
2,28664045406704;Animalia;Chordata
-2,03532917238387;Animalia;Chordata
3,40569110917938;Animalia;Chordata
-1,0107148857115;Animalia;Chordata
-1,43377529716516;Animalia;Chordata
2,66544440554963;Animalia;Chordata
0,612350393395417;Animalia;Chordata
0,670036858959693;Animalia;Chordata
0,759331393068716;Animalia;Chordata
3,07389546227059;Animalia;Chordata
0,988545873002618;Animalia;Chordata
0,514024453930979;Animalia;Chordata
1,3002524056144;Animalia;Chordata
4,07857188502777;Animalia;Chordata
1,68628318490099;Animalia;Chordata
-0,0246561038224211;Animalia;Chordata
-4,64012754235068;Animalia;Chordata
3,77126217816777;Animalia;Chordata
2,65907367842509;Animalia;Chordata
-2,45374978914187;Animalia;Chordata
3,40611054294994;Animalia;Chordata
2,8938557687243;Animalia;Chordata
1,23421953637678;Animalia;Chordata
0,134347630986053;Animalia;Chordata
1,31506550809054;Animalia;Chordata
1,58940638895553;Animalia;Chordata
2,44305619752979;Animalia;Chordata
3,33245407204552;Animalia;Chordata
0,491732947143801;Animalia;Chordata
0,563839721936631;Animalia;Chordata
1,65012264400541;Animalia;Chordata
1,94890177350566;Animalia;Chordata
2,10560493458495;Animalia;Chordata
3,52584861344213;Animalia;Chordata
2,00721335955293;Animalia;Chordata
2,61061139388926;Animalia;Chordata
1,76026792395332;Animalia;Chordata
2,83344520383503;Animalia;Chordata
0,827529953019284;Animalia;Chordata
-0,651105893866607;Animalia;Chordata
1,29685069371313;Animalia;Chordata
0,805051116681488;Animalia;Chordata
0,796348815547565;Animalia;Chordata
0,557727081108796;Animalia;Chordata
2,92548316633315;Animalia;Chordata
2,69120187060849;Animalia;Chordata
4,26142364130743;Animalia;Chordata
0,333476660569893;Animalia;Chordata
2,15207820282536;Animalia;Chordata
2,886439924733;Animalia;Chordata
2,76392112383625;Animalia;Chordata
-0,710346918490744;Animalia;Chordata
2,79967183263764;Animalia;Chordata
2,6263634413693;Animalia;Chordata
1,46605406914609;Animalia;Chordata
0,206313264489385;Animalia;Chordata
0,631002575151045;Animalia;Chordata
0,790265087195904;Animalia;Chordata
3,58843937990737;Animalia;Chordata
2,18938318139928;Animalia;Chordata
1,13071966515845;Animalia;Chordata
0,700294355622437;Animalia;Chordata
0,904003412707993;Animalia;Chordata
-5,46931637686902;Animalia;Chordata
0,650166997434076;Animalia;Chordata
1,44243092338265;Animalia;Chordata
1,35740868392424;Animalia;Chordata
-1,42421470615033;Animalia;Chordata
4,05765788950871;Animalia;Chordata
-1,8583984642248;Animalia;Cnidaria
-1,31043329350935;Animalia;Mollusca
1,07459546869577;Animalia;Mollusca
-1,22146102986189;Animalia;Mollusca
2,35840286889627;Animalia;Mollusca
-1,70811626117546;Animalia;Mollusca
-2,00358047406929;Animalia;Mollusca
-2,00358047406929;Animalia;Mollusca
-1,83173021714263;Animalia;Mollusca
-2,95699009844202;Animalia;Nematoda
-0,264255610252185;Animalia;Platyhelminthes
-5,84174116776805;Animalia;Platyhelminthes
-3,80370552901182;Animalia;Platyhelminthes
-1,90442638515802;Animalia;Tardigrada
-1,73648799216487;Animalia;Tardigrada
-5,46931637686902;Fungi;Basidiomycota
-1,95554155822756;Fungi;Basidiomycota
-1,73164675858565;Fungi;Basidiomycota
-0,125412077726535;Fungi;Basidiomycota
-0,786429165778112;Fungi;Basidiomycota
-2,80283941861476;Fungi;Basidiomycota
-0,506471746609113;Fungi;Basidiomycota
-4,77616919630908;Fungi;Basidiomycota
-1,01904811903588;Fungi;Basidiomycota
-2,21121983884754;Fungi;Basidiomycota
-1,53749074414469;Fungi;Basidiomycota
0,416787654581136;Fungi;Basidiomycota
-4,37070408820091;Fungi;Basidiomycota
-2,46695005077285;Fungi;Basidiomycota
-0,594119053667868;Fungi;Basidiomycota
-1,97280881540254;Fungi;Basidiomycota
-1,6626538870987;Fungi;Basidiomycota
-1,87661551413215;Fungi;Basidiomycota
-1,8583984642248;Fungi;Basidiomycota
-3,61176851257349;Fungi;Basidiomycota
-3,31901212181371;Fungi;Basidiomycota
-0,936716883715763;Fungi;Basidiomycota
-2,06117110016233;Fungi;Basidiomycota
-1,23327551327566;Fungi;Basidiomycota
-0,520556486490851;Fungi;Basidiomycota
-3,38292694014465;Fungi;Basidiomycota
0,872254980528432;Fungi;Basidiomycota
-0,308061020347608;Fungi;Basidiomycota
1,67113666623214;Fungi;Basidiomycota
-2,05187266716599;Fungi;Basidiomycota
-1,68512674295076;Fungi;Basidiomycota
-1,51807265828759;Fungi;Basidiomycota
-1,24980867169291;Plantae;Anthocerotophyta
-2,57894461897286;Plantae;Anthocerotophyta
-1,06259712960477;Plantae;Anthocerotophyta
0,899974622881729;Plantae;Anthocerotophyta
-2,33382216093987;Plantae;Bryophyta
2,0409211488506;Plantae;Bryophyta
-1,55729337144087;Plantae;Bryophyta
-1,97280881540254;Plantae;Bryophyta
-1,70811626117546;Plantae;Bryophyta
-2,4247939391456;Plantae;Bryophyta
-1,88579743841291;Plantae;Bryophyta
-1,94295585225286;Plantae;Bryophyta
-1,27966163484259;Plantae;Bryophyta
0,891986100703976;Plantae;Bryophyta
-2,76126617576681;Plantae;Bryophyta
-2,44361153806082;Plantae;Bryophyta
-1,97280881540254;Plantae;Bryophyta
-1,8583984642248;Plantae;Bryophyta
-1,78043692275508;Plantae;Bryophyta
-3,47823711994897;Plantae;Bryophyta
-1,94295585225286;Plantae;Bryophyta
-1,91396831537961;Plantae;Bryophyta
-1,37572306297462;Plantae;Bryophyta
-2,57894461897286;Plantae;Bryophyta
-1,78043692275508;Plantae;Bryophyta
-1,6626538870987;Plantae;Bryophyta
-3,46269447245472;Plantae;Bryophyta
-2,47358410331503;Plantae;Bryophyta
-2,6361030328128;Plantae;Bryophyta
-2,99272930416727;Plantae;Bryophyta
-2,6361030328128;Plantae;Bryophyta
-1,75574431016471;Plantae;Bryophyta
-2,85162958278419;Plantae;Bryophyta
-2,06811899520686;Plantae;Bryophyta
-2,69672765462924;Plantae;Bryophyta
-1,78043692275508;Plantae;Bryophyta
-0,485709755160683;Plantae;Bryophyta
-1,8441065949245;Plantae;Bryophyta
-1,94295585225286;Plantae;Bryophyta
-1,97280881540254;Plantae;Bryophyta
-1,75574431016471;Plantae;Bryophyta
-2,4247939391456;Plantae;Bryophyta
-2,98516097540872;Plantae;Bryophyta
-3,21906255193074;Plantae;Bryophyta
-3,61176851257349;Plantae;Bryophyta
-2,83025904725376;Plantae;Bryophyta
-2,29126254652107;Plantae;Bryophyta
-2,52487739770258;Plantae;Bryophyta
